HomeTeam,AwayTeam,FTHG,FTAG,HST,AST,HC,AC,B365>2.5,B365<2.5,Season,P>2.5,P<2.5,RATING_H_DEF,RATING_H_OFF,RATING_A_DEF,RATING_A_OFF
Man United,Everton,2,0,11,1,10,4,1.86,2.04,2022-23,0.5204459954604925,0.4795540045395075,8.343956954693224,14.246524936735046,8.698178570872853,14.330425225386914
Aston Villa,Nott'm Forest,2,0,3,2,1,8,1.94,1.96,2022-23,0.501283768554605,0.498716231445395,13.689016666110989,6.954055278660987,13.480913126963454,7.394868540776871
Brentford,Newcastle,1,2,6,4,6,5,2.03,1.87,2022-23,0.4875589837768119,0.512441016223188,12.627730932882056,6.552712805324989,12.265806571406287,8.5009745112207
Fulham,West Ham,0,1,3,5,11,4,2.2,1.67,2022-23,0.4393170429692035,0.5606829570307965,11.119061279181828,6.304146630970127,10.640319115925308,8.458515867328908
Leicester,Bournemouth,0,1,4,7,6,6,1.88,2.02,2022-23,0.5117376289857494,0.48826237101425063,14.17383687877079,4.156490819792369,13.772094037232412,5.168095322061774
Tottenham,Brighton,2,1,3,4,3,7,1.85,2.05,2022-23,0.5434942949239783,0.45650570507602173,11.023998700591857,9.271478364376495,9.995395317459332,10.46352361830764
Wolves,Chelsea,1,0,4,1,8,8,2.2,1.67,2022-23,0.4427392717377351,0.5572607282622649,9.681159015524257,8.406360292765388,9.337865187889275,9.300859931604762
Southampton,Man City,1,4,1,8,0,10,1.62,2.3,2022-23,0.5913762475867358,0.4086237524132642,7.905290149514197,6.7623536961507655,7.59804998745797,7.298976384877668
Leeds,Crystal Palace,1,5,7,8,2,4,2.1,1.73,2022-23,0.4520500715179455,0.5479499284820545,7.7139541917008225,11.703459922479976,7.534741638361911,12.100874126965941
Liverpool,Arsenal,2,2,6,5,5,4,1.62,2.3,2022-23,0.6045928344323706,0.39540716556762945,4.111043737496694,14.33534259438525,4.271792084688339,13.382552698877785
Aston Villa,Newcastle,3,0,6,2,7,2,2.07,1.83,2022-23,0.47987011952955566,0.5201298804704444,11.433789510651685,7.589687622338969,11.247262617294396,8.699529842182196
Chelsea,Brighton,1,2,2,10,2,8,1.94,1.96,2022-23,0.5126319300784654,0.4873680699215346,8.135790227420209,12.246084064925405,7.475524999960048,11.695537085843842
Everton,Fulham,1,3,7,7,4,8,2.2,1.67,2022-23,0.4366504801329546,0.5633495198670454,12.172126598341961,6.856854202391481,12.148532362351878,7.614233372699982
Southampton,Crystal Palace,0,2,4,2,6,2,2.3,1.62,2022-23,0.40752694159610947,0.5924730584038905,6.811388754775011,7.4065027478126595,6.585953424093041,8.137205803891343
Tottenham,Bournemouth,2,3,8,6,8,1,1.67,2.2,2022-23,0.5847602814206004,0.41523971857939956,10.45798558605864,10.72584331931089,9.987338858772716,11.169382003001793
Wolves,Brentford,2,0,9,3,5,2,2.2,1.67,2022-23,0.4418120131855039,0.5581879868144961,8.746603906232975,9.577764602590493,8.71180866819247,9.94613536593624
Man City,Leicester,3,1,4,4,6,2,1.33,3.4,2022-23,0.7176000759190517,0.2823999240809483,0.7803333204094263,20.40368351094042,0.8336159991816472,16.263708219315834
West Ham,Arsenal,2,2,3,5,7,2,1.8,2.0,2022-23,0.5507463646643853,0.4492536353356147,8.894569151906943,10.446944604498093,8.480032198394165,11.153494830209372
Nott'm Forest,Man United,0,2,0,8,4,9,1.8,2.0,2022-23,0.5386177048442963,0.4613822951557037,10.080106088374265,4.752409624306037,9.519633681366512,5.460004676462998
Leeds,Liverpool,1,6,3,7,4,2,1.57,2.38,2022-23,0.6175092970173098,0.38249070298269017,7.3602742711658244,11.105157778402177,7.12342521602131,11.865789284412987
Arsenal,Southampton,3,3,6,6,7,2,1.5,2.63,2022-23,0.6397056704072502,0.36029432959274976,5.926309279283344,16.027382327559486,5.935346736608871,14.71674264195021
Fulham,Leeds,2,1,5,2,8,6,1.92,1.98,2022-23,0.5073928436909668,0.4926071563090332,10.815832811152418,8.684827742127801,10.394648125031779,10.474421974302993
Brentford,Aston Villa,1,1,5,2,8,4,2.0,1.9,2022-23,0.4878178931632399,0.51218210683676,12.3134010739239,6.665301848856874,11.998884526626806,8.423233071156345
Crystal Palace,Everton,0,0,2,5,8,1,2.3,1.62,2022-23,0.41582032971026456,0.5841796702897355,5.6733552498885,9.380566673753483,5.775867788039385,8.630421872197669
Leicester,Wolves,2,1,8,3,1,7,2.1,1.73,2022-23,0.4597239514305971,0.5402760485694029,12.125988943383433,5.13752457834937,12.420473178247601,6.205440818597102
Liverpool,Nott'm Forest,3,2,6,5,9,3,1.44,2.75,2022-23,0.6591347573152987,0.3408652426847013,4.64972376881129,15.246146915743257,4.803715739652162,13.803972323098504
Bournemouth,West Ham,0,4,5,10,8,5,2.1,1.73,2022-23,0.4666369037264445,0.5333630962735555,16.190930042085228,4.905661393451725,15.146841772484535,8.46902477058355
Newcastle,Tottenham,6,1,8,3,9,3,1.86,2.04,2022-23,0.531792354555469,0.468207645444531,7.072467636526717,14.55720904076864,6.563079564479728,13.320787767646397
Wolves,Crystal Palace,2,0,3,4,6,11,2.5,1.53,2022-23,0.38339652807274655,0.6166034719272535,10.634976054783614,9.264760204813903,10.281524040759068,9.992611185143263
Aston Villa,Fulham,1,0,3,0,8,2,1.81,2.09,2022-23,0.5391091349511907,0.4608908650488093,10.329596521533487,6.955862857450398,10.177279555547376,8.065287419986022
Leeds,Leicester,1,1,3,3,3,6,1.73,2.1,2022-23,0.5591197040912307,0.4408802959087693,9.027146909525941,9.624509041685517,8.560888828460008,9.925338765901301
Nott'm Forest,Brighton,3,1,5,7,2,7,1.73,2.1,2022-23,0.5654958642391832,0.4345041357608168,10.738847775973705,5.415157404999292,10.028082896081399,6.615179366797659
Chelsea,Brentford,0,2,4,1,5,2,2.0,1.9,2022-23,0.48989404536387443,0.5101059546361255,6.929749145280093,12.049443599143254,6.610309781640937,11.056901129285567
West Ham,Liverpool,1,2,2,4,3,6,1.67,2.2,2022-23,0.5889884976657837,0.41101150233421635,9.991615347213047,9.84514748034667,8.973746345946179,10.801402164849675
Man City,Arsenal,4,1,9,2,1,3,1.62,2.3,2022-23,0.6095457238119435,0.3904542761880565,0.15246280106467103,20.26236039819379,0.10442223601727296,16.030950969547217
Everton,Newcastle,1,4,5,8,3,14,2.0,1.8,2022-23,0.4921162872657036,0.5078837127342963,14.184876324973693,6.447119374987991,13.909387532546255,7.62547909622656
Southampton,Bournemouth,0,1,2,2,6,4,2.03,1.87,2022-23,0.47619767769586685,0.5238023223041331,6.8380489314634705,7.897468205453295,7.101636766986262,7.445091218682431
Tottenham,Man United,2,2,7,8,6,8,1.67,2.2,2022-23,0.5960483896377793,0.4039516103622207,12.298534872396022,10.557318480001218,11.715847036849867,11.311029555934786
Crystal Palace,West Ham,4,3,6,4,8,5,2.2,1.67,2022-23,0.44061052126815586,0.5593894787318441,6.173274452675844,12.066348726474658,6.250223502435651,10.697030990448386
Brentford,Nott'm Forest,2,1,8,3,6,0,1.99,1.91,2022-23,0.48015653215056453,0.5198434678494355,10.129509049175406,6.91818653145969,10.283055939935604,8.430331130792412
Brighton,Wolves,6,0,8,2,2,5,1.85,2.05,2022-23,0.5371723250805848,0.46282767491941523,3.8455484674365437,19.224589544445486,3.7368229958009014,16.90424643533894
Bournemouth,Leeds,4,1,7,6,2,6,1.8,2.0,2022-23,0.542520655846231,0.457479344153769,15.0910742865964,4.754968785419881,14.402722589028532,8.192958556226476
Fulham,Man City,1,2,1,9,2,5,1.53,2.5,2022-23,0.6337669015772207,0.3662330984227793,11.44651075086256,5.353886545460522,10.45753836927167,8.307827927837298
Man United,Aston Villa,1,0,6,1,1,4,1.67,2.2,2022-23,0.590546280483465,0.409453719516535,7.8924252739214475,15.01223300794944,8.155235056521525,14.581980395442955
Newcastle,Southampton,3,1,5,3,11,2,1.73,2.1,2022-23,0.5640122158394798,0.4359877841605202,6.789014481010497,17.651564106163253,6.262601512976545,16.223256715340764
Liverpool,Tottenham,4,3,4,7,5,2,1.5,2.63,2022-23,0.6510559662866165,0.34894403371338345,4.268456391274238,14.573503949058765,4.532108435172652,12.564526337615675
Leicester,Everton,2,2,6,8,2,9,2.07,1.83,2022-23,0.4691605314653027,0.5308394685346973,12.623325054936943,5.608711701567246,13.009851636438901,6.014659458338295
Arsenal,Chelsea,3,1,10,4,7,2,1.73,2.1,2022-23,0.5651753004244165,0.43482469957558345,4.674671898099129,16.687369581104484,5.105133365349916,15.544375740049293
Liverpool,Fulham,1,0,3,3,7,5,1.44,2.75,2022-23,0.6646730429511395,0.3353269570488605,4.6595097726296375,14.675660008144236,5.181911002635977,12.13822930481512
Man City,West Ham,3,0,7,2,6,3,1.44,2.75,2022-23,0.6741336248004935,0.32586637519950645,0.0,20.589593085260066,0.0,15.987236353316021
Brighton,Man United,1,0,6,5,8,6,1.57,2.38,2022-23,0.6329024865503715,0.3670975134496285,4.25359254824731,19.800091965511083,4.082336574666312,17.244699369407037
Bournemouth,Chelsea,1,3,4,5,7,7,1.99,1.91,2022-23,0.4927532990896389,0.5072467009103612,14.893267170452578,5.0796144343217575,14.216713622548454,8.770229578796013
Man City,Leeds,2,1,6,2,10,1,1.3,3.5,2022-23,0.732551011969641,0.267448988030359,0.0,21.892878352654748,0.0,16.677048236880253
Tottenham,Crystal Palace,1,0,3,2,8,4,1.73,2.1,2022-23,0.567309486532687,0.432690513467313,10.075546219929278,10.957304735147245,9.837105526153156,12.032213088527053
Wolves,Aston Villa,1,0,2,3,5,6,2.2,1.67,2022-23,0.43498882624223567,0.5650111737577643,9.528365351471233,8.84290615147049,9.7230057015644,9.499836045117817
Liverpool,Brentford,1,0,5,1,7,3,1.5,2.63,2022-23,0.641612072403604,0.35838792759639604,4.078153234481674,15.148804104863931,4.746148536614756,12.322335804814653
Newcastle,Arsenal,0,2,5,6,9,4,1.62,2.3,2022-23,0.614670816765228,0.38532918323477205,6.522496983351269,18.118244023310723,5.949075635126519,16.978071964375758
West Ham,Man United,1,0,4,4,5,6,1.73,2.1,2022-23,0.5740375690082723,0.4259624309917277,9.693874851523073,9.865999487097925,9.322667849383386,10.732863734221448
Fulham,Leicester,5,3,7,9,2,7,1.86,2.04,2022-23,0.5176634809776475,0.48233651902235253,12.458081170304723,6.29713501494943,11.88418984671907,8.298565267994261
Brighton,Everton,1,5,5,5,15,1,1.57,2.38,2022-23,0.6333085328423386,0.36669146715766143,4.09224319760975,21.64102486008056,4.028125003507877,18.20612995907944
Nott'm Forest,Southampton,4,3,4,5,2,11,2.03,1.87,2022-23,0.4667439987048142,0.5332560012951858,13.620045465885392,3.7324239691705605,12.519237960350928,5.279996004414712
Leeds,Newcastle,2,2,4,5,2,6,1.62,2.3,2022-23,0.6103844640870985,0.38961553591290154,9.211843774637597,8.426667979554665,8.828003725753964,9.014771450085705
Aston Villa,Tottenham,2,1,4,2,8,3,1.73,2.1,2022-23,0.5582456288518955,0.44175437114810445,7.106507075628544,7.559375994454312,7.488289650647336,8.200926795495816
Chelsea,Nott'm Forest,2,2,6,2,2,5,1.86,2.04,2022-23,0.52352203945011,0.47647796054989,9.371096056704394,10.719549320776553,8.685887354537671,9.609889190849005
Crystal Palace,Bournemouth,2,0,5,0,11,2,1.94,1.96,2022-23,0.5010434646319947,0.4989565353680053,5.448696218315206,12.387517065297352,5.839244657955329,10.503904223806044
Man United,Wolves,2,0,9,0,11,7,1.67,2.2,2022-23,0.5883995743828058,0.41160042561719423,7.590274434324873,16.695752836119905,7.984449866698888,16.124799932568553
Southampton,Fulham,0,2,1,4,1,8,1.91,1.99,2022-23,0.5051726012852047,0.4948273987147953,8.76937292923894,7.511838270209652,8.957367452812282,6.4698091011069065
Brentford,West Ham,2,0,10,4,7,5,2.0,1.9,2022-23,0.4831152267544643,0.5168847732455357,9.715763420772264,8.377064395411395,10.194029229644944,9.668269089776592
Everton,Man City,0,3,3,4,8,6,1.67,2.2,2022-23,0.5955095272341394,0.4044904727658606,13.222666082911426,8.27941234482277,12.65892184988989,10.399074719459554
Arsenal,Brighton,0,3,2,6,5,2,1.53,2.5,2022-23,0.6504653879079574,0.3495346120920426,4.500463194668645,15.403994489532373,4.552024923373162,14.739306565771189
Leicester,Liverpool,0,3,4,5,4,4,1.5,2.63,2022-23,0.6471138375231255,0.35288616247687454,11.752223542220282,7.100934097460885,11.607418979465995,7.990733177708487
Newcastle,Brighton,4,1,9,2,6,1,1.62,2.3,2022-23,0.6171185941118563,0.3828814058881437,4.069570219451644,18.237365969755928,3.50319609389584,17.592578911471023
Tottenham,Brentford,1,3,8,4,8,2,1.73,2.1,2022-23,0.5642745714228642,0.4357254285771358,9.987793204020772,11.143413762323199,9.763100991845956,12.210958911707676
Bournemouth,Man United,0,1,4,5,3,6,1.57,2.38,2022-23,0.6293563909664195,0.3706436090335805,14.552069524271849,3.54902427804216,13.981471218979712,7.500840069156108
Fulham,Crystal Palace,2,2,4,5,7,4,2.05,1.85,2022-23,0.47059771769622544,0.5294022823037745,10.01065991243573,7.97029884196273,9.793655926357225,9.866588047198011
Liverpool,Aston Villa,1,1,5,3,9,4,1.53,2.5,2022-23,0.6238863813781849,0.37611361862181514,4.74234694276304,14.976155772510264,5.255596151357311,12.627840113494123
Wolves,Everton,1,1,5,4,1,7,2.1,1.73,2022-23,0.4709514917796909,0.5290485082203091,11.458625900437312,7.5729468317952096,11.547926579648566,8.052248768490983
Nott'm Forest,Arsenal,1,0,2,3,3,6,1.57,2.38,2022-23,0.6147179570215151,0.3852820429784849,11.492959503447583,3.2880282269634895,10.84756996941693,5.238435155688878
West Ham,Leeds,3,1,9,3,9,5,1.8,2.0,2022-23,0.5431568653702467,0.45684313462975334,11.312958492892449,11.348673583718814,10.615504722348296,12.195183416419447
Brighton,Southampton,3,1,8,1,4,3,1.4,3.0,2022-23,0.6867071858203742,0.31329281417962584,4.104082133893266,18.026312235165104,4.0621353735325645,15.673808189468954
Man City,Chelsea,1,0,2,6,5,2,1.5,2.63,2022-23,0.6513827033973557,0.3486172966026443,2.1998413580290235,19.089447244114506,1.7071973815514545,14.409862202646078
Newcastle,Leicester,0,0,4,1,12,1,1.5,2.63,2022-23,0.6504603697169209,0.3495396302830791,3.148930425731411,19.409188711407687,2.801302533028256,17.874775961890258
Brighton,Man City,1,1,7,4,5,1,1.53,2.5,2022-23,0.6430501769448334,0.35694982305516665,3.1316279257180786,18.244647837747266,2.664372021346416,16.32492284191132
Man United,Chelsea,4,1,9,5,3,4,1.57,2.38,2022-23,0.6255767805173017,0.3744232194826983,7.8732508386147915,15.589507103245694,7.71532273657224,15.298688941689594
Arsenal,Wolves,5,0,8,0,8,4,1.44,2.75,2022-23,0.6689179388387555,0.3310820611612445,4.147751744743936,15.781504508092622,4.134859331301873,14.535452229686907
Aston Villa,Brighton,2,1,5,4,4,3,1.53,2.5,2022-23,0.6311180445529281,0.3688819554470719,6.777184229144946,7.939499984464723,7.024109841507508,9.014872672779179
Brentford,Man City,1,0,4,3,3,4,1.62,2.3,2022-23,0.6013911682742934,0.3986088317257066,10.000494515688928,6.992463610417719,9.692671129028692,9.0829555244286
Chelsea,Newcastle,1,1,5,4,10,3,1.73,2.1,2022-23,0.5690353338933613,0.43096466610663875,6.315656718048998,12.35208774100034,6.385468101479464,11.864879060290418
Crystal Palace,Nott'm Forest,1,1,4,4,5,4,1.67,2.2,2022-23,0.5726750486693886,0.42732495133061144,7.032654953324619,11.777234564930525,7.195548304818228,9.828488800761932
Everton,Bournemouth,1,0,6,2,9,3,1.67,2.2,2022-23,0.5836778715727695,0.4163221284272305,10.95414577895512,9.687258615533644,11.13269217602384,10.949855032150092
Leeds,Tottenham,1,4,2,7,12,3,1.5,2.63,2022-23,0.649150125814575,0.350849874185425,10.904021159828567,9.09843236451576,10.306481101231187,9.53968623076969
Leicester,West Ham,2,1,4,3,3,5,1.67,2.2,2022-23,0.5880699493370671,0.41193005066293287,11.061228500646312,5.8195424218331055,11.115317077505866,6.71544652797553
Man United,Fulham,2,1,8,3,5,4,1.5,2.63,2022-23,0.6509825172655523,0.34901748273444766,7.446090180916139,15.897346743771529,7.536173189583965,15.3720920361243
Southampton,Liverpool,4,4,10,8,2,9,1.4,3.0,2022-23,0.6808297893868062,0.31917021061319384,9.928103669872158,7.9485682467324,9.966866344871569,7.572376107268754
Burnley,Man City,0,3,1,8,6,5,1.67,2.2,2023-24,0.5887883298468091,0.41121167015319093,15.360302468076664,6.036622232520472,14.23980590188398,9.279147600048224
Arsenal,Nott'm Forest,2,1,7,2,8,3,1.44,2.75,2023-24,0.6631778898620704,0.3368221101379296,4.170362298105546,16.933247346720822,4.3289101785092425,15.026260746343944
Bournemouth,West Ham,1,1,5,3,10,4,1.9,2.0,2023-24,0.5159930588391669,0.4840069411608331,13.929485643999442,4.345274823360089,13.365568095595039,7.89371869878271
Brighton,Luton,4,1,12,3,6,7,1.62,2.3,2023-24,0.5655582106224772,0.43444178937752276,5.828926573016899,18.529747594830987,5.126303735280466,17.50880943184849
Everton,Fulham,0,1,9,2,10,4,2.01,1.89,2023-24,0.48567092730763045,0.5143290726923695,9.98884702047584,11.64954665607274,10.399584553902434,12.755656264577421
Sheffield United,Crystal Palace,0,1,1,8,5,5,2.2,1.67,2023-24,0.4418821411244608,0.5581178588755392,17.380494098313353,0.2823067951361279,16.658706393782193,3.7614908759161136
Newcastle,Aston Villa,5,1,13,6,6,5,1.73,2.1,2023-24,0.5617098609941268,0.4382901390058732,5.97267420784724,19.59668341599868,5.509027520773672,18.27774608613814
Brentford,Tottenham,2,2,6,6,3,6,1.73,2.1,2023-24,0.5648100227367612,0.4351899772632388,10.24445889128592,7.142646205612889,10.049921633106061,8.839796189278987
Chelsea,Liverpool,1,1,4,1,4,4,1.67,2.2,2023-24,0.5883700474957373,0.4116299525042627,5.1483659527127665,12.039406850228138,5.046848507883157,11.642100929217799
Man United,Wolves,1,0,3,6,8,7,1.62,2.3,2023-24,0.6085706263574896,0.3914293736425104,8.69907868533027,15.733611530503598,8.747335289448367,14.777683471384515
Nott'm Forest,Sheffield United,2,1,4,3,6,7,2.2,1.67,2023-24,0.4336650147587394,0.5663349852412606,11.82593350724073,4.799311271134714,11.953561485814927,5.349227169336147
Fulham,Brentford,0,3,2,8,5,5,1.96,1.94,2023-24,0.4941918299484335,0.5058081700515664,12.838349769062514,6.411035943112755,12.352662964190776,8.140803705827702
Liverpool,Bournemouth,3,1,10,5,10,2,1.33,3.4,2023-24,0.7177348405598627,0.2822651594401373,5.938452837069038,16.85363893812865,6.623672735446738,14.294908683656924
Wolves,Brighton,1,4,5,8,5,3,1.73,2.1,2023-24,0.5750263332865756,0.4249736667134244,10.678241353761559,8.442784979269069,10.782635179217174,9.252445280300547
Tottenham,Man United,2,0,6,6,5,6,1.57,2.38,2023-24,0.6347709041130437,0.3652290958869563,10.957200332065455,11.366669015169698,10.30148433351304,12.204904771855265
Man City,Newcastle,1,0,4,1,3,0,1.73,2.1,2023-24,0.5751106435507688,0.4248893564492312,1.3341531619030738,14.698417872681453,0.6897739877360274,11.840520862069154
Aston Villa,Everton,4,0,7,2,7,6,1.92,1.98,2023-24,0.5096875197569795,0.49031248024302054,7.82052110728956,10.29946698543672,7.996916857335159,10.669932360409211
West Ham,Chelsea,3,1,6,4,3,9,1.96,1.94,2023-24,0.4993964103232582,0.5006035896767418,13.019736260436277,8.823812892698959,11.80028022925741,10.413910877640019
Crystal Palace,Arsenal,0,1,2,3,1,8,1.94,1.96,2023-24,0.506334499265189,0.49366550073481097,7.458318477129128,9.988251013632807,7.074035810614914,8.857864474985941
Chelsea,Luton,3,0,8,1,6,4,1.67,2.2,2023-24,0.5510592808395908,0.44894071916040923,5.923349768488102,13.514651874355314,5.607756235804126,13.264470525127091
Bournemouth,Tottenham,0,2,3,6,6,2,1.53,2.5,2023-24,0.6411488439359324,0.3588511560640676,14.000365480784243,4.588925655146013,13.65052417237272,7.820009512264998
Arsenal,Fulham,2,2,11,3,8,3,1.44,2.75,2023-24,0.6705449459915126,0.3294550540084874,3.0981012116276743,18.69339727800544,3.7545561897512165,16.055162423046582
Brentford,Crystal Palace,1,1,1,5,8,6,2.1,1.73,2023-24,0.4587282151465561,0.5412717848534438,10.233657499522103,8.072731187592229,9.842407574270146,9.451430262989032
Everton,Wolves,0,1,7,2,7,0,2.1,1.73,2023-24,0.47084398820437384,0.5291560117956262,9.208301252670102,11.801311131620341,9.511055795490602,12.784841974850018
Man United,Nott'm Forest,3,2,9,4,11,3,1.5,2.63,2023-24,0.6501979286198442,0.34980207138015584,8.90334906134547,17.247386145806807,8.899526703569114,16.02854986863295
Brighton,West Ham,1,3,10,3,17,4,1.5,2.63,2023-24,0.6591421104912435,0.3408578895087565,6.18901917958374,21.0434500357248,5.679518306761989,19.386720287428712
Burnley,Aston Villa,1,3,2,6,4,6,1.86,2.04,2023-24,0.5267033058046744,0.4732966941953256,15.128411076201836,5.09129688743693,14.182491440146649,8.737149710163658
